0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06,0,0,0,0,0,0,0,0,-7.35e+06,1.54e+07,-8.05e+06
0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06,0,0,0,0,0,0,0,0,0,-8.05e+06,8.05e+06
1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0,1.75e+06,-1.75e+06,0,0,0,0,0,0,0,0,0
-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0,-1.75e+06,4.2e+06,-2.45e+06,0,0,0,0,0,0,0,0
0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0,0,-2.45e+06,5.6e+06,-3.15e+06,0,0,0,0,0,0,0
0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0,0,0,-3.15e+06,7e+06,-3.85e+06,0,0,0,0,0,0
0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0,0,0,0,-3.85e+06,8.4e+06,-4.55e+06,0,0,0,0,0
0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0,0,0,0,0,-4.55e+06,9.8e+06,-5.25e+06,0,0,0,0
0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0,0,0,0,0,0,-5.25e+06,1.12e+07,-5.95e+06,0,0,0
0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0,0,0,0,0,0,0,-5.95e+06,1.26e+07,-6.65e+06,0,0
